ProductID,ProductName,Category,Price,StockQuantity,IsActive,CreatedAt
959,Home Item 00959,Home,485.33,689,1,2020-12-14 09:14:03
960,Electronics Item 00960,Electronics,1627.41,1841,1,2025-04-13 07:46:54
961,Fashion Item 00961,Fashion,71.40,1282,1,2021-06-01 22:53:33
962,Beauty Item 00962,Beauty,105.05,1628,1,2023-08-09 02:54:43
963,Home Item 00963,Home,330.63,114,1,2022-02-25 07:03:20
964,Sports Item 00964,Sports,339.79,489,1,2020-02-07 20:48:18
965,Electronics Item 00965,Electronics,523.30,1492,1,2020-12-01 22:52:36
966,Home Item 00966,Home,344.30,1689,1,2020-04-22 07:54:07
967,Fashion Item 00967,Fashion,269.95,869,1,2023-12-23 02:22:32
968,Electronics Item 00968,Electronics,1577.47,1232,0,2025-11-19 16:43:41
969,Grocery Item 00969,Grocery,113.81,1891,1,2025-07-14 23:14:42
970,Fashion Item 00970,Fashion,98.04,347,1,2024-04-24 00:08:01
971,Books Item 00971,Books,8.38,164,0,2020-08-21 22:31:55
972,Books Item 00972,Books,31.58,1571,1,2020-12-24 03:57:42
973,Home Item 00973,Home,336.72,309,1,2025-05-17 14:01:17
974,Books Item 00974,Books,53.96,427,1,2023-01-10 16:27:30
975,Grocery Item 00975,Grocery,64.67,1497,1,2020-02-18 09:32:13
976,Fashion Item 00976,Fashion,203.83,526,1,2024-02-23 17:28:09
977,Electronics Item 00977,Electronics,1588.88,1010,1,2025-12-03 00:15:23
978,Fashion Item 00978,Fashion,273.70,349,1,2020-08-08 02:19:49
979,Home Item 00979,Home,147.61,774,1,2020-05-29 17:42:48
980,Sports Item 00980,Sports,323.98,1113,1,2024-01-19 11:29:31
981,Electronics Item 00981,Electronics,1455.86,813,1,2024-07-08 19:59:55
982,Beauty Item 00982,Beauty,195.73,1723,1,2025-09-25 01:33:33
983,Home Item 00983,Home,183.60,371,1,2023-10-19 19:02:55
984,Books Item 00984,Books,27.57,1699,1,2024-06-17 22:54:35
985,Home Item 00985,Home,107.42,651,1,2022-11-13 04:58:18
986,Beauty Item 00986,Beauty,80.17,81,1,2024-01-21 19:33:02
987,Sports Item 00987,Sports,481.07,10,1,2022-08-29 21:26:28
988,Fashion Item 00988,Fashion,200.70,1184,1,2025-01-20 04:29:43
989,Fashion Item 00989,Fashion,189.89,1179,1,2021-09-24 17:49:52
990,Grocery Item 00990,Grocery,87.81,1849,1,2022-03-03 10:33:30
991,Home Item 00991,Home,353.43,431,1,2024-08-17 13:05:27
992,Sports Item 00992,Sports,575.00,1981,1,2023-06-28 05:53:19
993,Home Item 00993,Home,76.96,785,1,2025-01-11 18:44:08
994,Books Item 00994,Books,33.28,1542,1,2022-10-24 02:50:44
995,Books Item 00995,Books,25.58,888,1,2024-11-04 10:30:08
996,Home Item 00996,Home,492.25,1311,1,2025-06-11 13:26:08
997,Electronics Item 00997,Electronics,299.86,719,1,2022-06-28 06:44:23
998,Electronics Item 00998,Electronics,965.05,786,1,2021-10-27 18:05:43
999,Home Item 00999,Home,474.44,1663,1,2020-11-18 09:28:38
1000,Books Item 01000,Books,78.19,1326,1,2020-12-30 17:34:57
1001,Books Item 01001,Books,62.98,1186,1,2020-07-01 18:24:56
1002,Fashion Item 01002,Fashion,201.93,1249,1,2024-09-14 17:41:55
1003,Sports Item 01003,Sports,448.78,1590,1,2025-07-19 01:29:49
1004,Grocery Item 01004,Grocery,114.40,1859,1,2025-01-01 23:53:15
1005,Electronics Item 01005,Electronics,1920.39,133,1,2020-07-05 02:21:55
1006,Home Item 01006,Home,166.74,1858,1,2020-02-21 13:14:54
1007,Beauty Item 01007,Beauty,152.47,564,1,2021-12-02 04:43:18
1008,Sports Item 01008,Sports,401.48,1385,1,2023-01-11 03:03:51
1009,Home Item 01009,Home,258.64,1915,1,2023-12-23 07:12:36
1010,Electronics Item 01010,Electronics,1157.27,1914,1,2020-02-13 12:59:52
1011,Beauty Item 01011,Beauty,116.96,1861,1,2025-10-04 12:38:14
1012,Beauty Item 01012,Beauty,187.36,154,1,2020-04-05 10:26:21
1013,Sports Item 01013,Sports,264.36,1101,1,2023-08-06 03:19:34
1014,Home Item 01014,Home,74.11,21,1,2021-12-22 23:56:10
1015,Fashion Item 01015,Fashion,206.05,1636,1,2023-07-30 15:18:49
1016,Electronics Item 01016,Electronics,449.73,737,1,2025-05-26 02:35:48
1017,Electronics Item 01017,Electronics,2113.32,1228,1,2025-04-05 23:37:14
1018,Electronics Item 01018,Electronics,483.60,1674,1,2023-11-23 12:15:57
1019,Books Item 01019,Books,15.03,509,1,2025-09-16 12:20:45
1020,Grocery Item 01020,Grocery,110.85,113,1,2020-01-19 08:58:09
1021,Beauty Item 01021,Beauty,33.21,973,1,2024-12-28 14:01:08
1022,Sports Item 01022,Sports,307.45,571,1,2024-10-21 07:38:26
1023,Home Item 01023,Home,437.06,64,1,2025-01-15 19:00:45
1024,Electronics Item 01024,Electronics,310.54,1184,1,2022-12-01 13:01:11
1025,Home Item 01025,Home,143.00,1107,1,2025-05-22 08:22:31
1026,Sports Item 01026,Sports,57.58,1937,1,2021-02-20 06:29:50
1027,Sports Item 01027,Sports,560.76,1176,1,2022-03-19 13:36:33
1028,Electronics Item 01028,Electronics,2072.86,1233,1,2025-04-21 16:13:04
1029,Fashion Item 01029,Fashion,69.71,1530,1,2023-09-26 17:11:49
1030,Beauty Item 01030,Beauty,32.48,308,1,2024-03-14 15:25:24
1031,Electronics Item 01031,Electronics,315.94,1260,1,2023-05-21 02:22:38
1032,Books Item 01032,Books,9.96,1189,1,2024-07-30 05:59:01
1033,Fashion Item 01033,Fashion,215.64,341,1,2023-06-27 05:34:30
1034,Home Item 01034,Home,265.26,991,1,2025-01-09 23:26:57
1035,Electronics Item 01035,Electronics,1761.39,1788,1,2022-09-08 08:02:24
1036,Fashion Item 01036,Fashion,55.43,1619,0,2025-09-18 10:08:49
1037,Grocery Item 01037,Grocery,75.70,163,0,2021-09-26 23:35:51
1038,Home Item 01038,Home,388.94,1414,1,2020-10-15 21:04:28
1039,Grocery Item 01039,Grocery,14.93,472,1,2022-09-16 02:30:13
1040,Fashion Item 01040,Fashion,141.97,1435,1,2024-08-31 06:12:49
1041,Fashion Item 01041,Fashion,174.61,1891,1,2025-03-08 22:19:42
1042,Electronics Item 01042,Electronics,1441.90,181,1,2021-11-22 10:37:45
1043,Grocery Item 01043,Grocery,70.17,70,1,2024-05-16 12:13:09
1044,Electronics Item 01044,Electronics,1975.19,458,1,2020-04-03 03:20:47
1045,Fashion Item 01045,Fashion,283.64,1265,1,2024-12-03 06:33:34
1046,Home Item 01046,Home,378.20,1528,1,2023-02-19 13:48:03
1047,Fashion Item 01047,Fashion,157.67,70,1,2024-11-12 06:29:13
1048,Books Item 01048,Books,10.05,1952,1,2025-09-30 04:06:56
1049,Home Item 01049,Home,356.22,510,1,2020-07-26 06:21:59
1050,Electronics Item 01050,Electronics,2174.37,144,1,2020-07-19 22:21:34
1051,Grocery Item 01051,Grocery,23.11,167,1,2020-01-13 12:18:02
1052,Beauty Item 01052,Beauty,102.92,1610,1,2023-10-05 11:57:08
1053,Electronics Item 01053,Electronics,159.98,1117,1,2020-09-20 19:56:07
1054,Fashion Item 01054,Fashion,261.78,1898,1,2023-02-05 00:50:30
1055,Home Item 01055,Home,234.82,1659,1,2020-01-01 11:49:28
1056,Home Item 01056,Home,309.47,65,1,2023-07-23 11:27:44
1057,Books Item 01057,Books,43.18,1349,1,2025-07-21 01:13:55
1058,Home Item 01058,Home,480.40,1140,1,2025-06-21 09:33:12
1059,Sports Item 01059,Sports,169.48,396,1,2024-08-28 11:34:48
1060,Books Item 01060,Books,32.54,595,1,2025-10-01 19:36:38
1061,Home Item 01061,Home,179.65,752,1,2022-11-23 03:32:09
1062,Home Item 01062,Home,342.90,1730,1,2020-03-06 10:44:34
1063,Beauty Item 01063,Beauty,168.25,467,1,2023-07-11 05:36:01
1064,Books Item 01064,Books,23.65,1328,1,2020-09-25 23:02:23
1065,Grocery Item 01065,Grocery,99.74,1842,1,2025-06-21 05:14:25
1066,Fashion Item 01066,Fashion,270.19,431,1,2020-01-15 05:16:15
1067,Sports Item 01067,Sports,287.23,526,0,2024-08-19 12:55:02
1068,Grocery Item 01068,Grocery,42.59,1118,1,2022-08-04 22:43:02
1069,Grocery Item 01069,Grocery,64.27,1434,1,2024-12-05 06:04:13
1070,Books Item 01070,Books,72.58,31,0,2022-02-01 07:24:59
1071,Sports Item 01071,Sports,516.57,180,1,2021-08-26 07:18:19
1072,Home Item 01072,Home,489.55,759,1,2024-12-18 13:12:08
1073,Home Item 01073,Home,448.10,1519,1,2020-03-08 08:16:41
1074,Home Item 01074,Home,448.41,465,1,2020-02-24 18:33:33
1075,Grocery Item 01075,Grocery,33.60,25,1,2022-08-19 15:05:51
1076,Sports Item 01076,Sports,315.91,1827,1,2025-09-20 10:22:08
1077,Grocery Item 01077,Grocery,90.66,1422,1,2024-11-02 21:06:57
1078,Home Item 01078,Home,422.42,642,1,2025-03-11 23:54:09
1079,Fashion Item 01079,Fashion,111.46,206,1,2025-06-15 02:46:27
1080,Electronics Item 01080,Electronics,1940.16,352,1,2025-09-08 18:08:58
1081,Electronics Item 01081,Electronics,1515.24,737,1,2024-01-16 23:55:28
1082,Home Item 01082,Home,57.61,1721,1,2023-03-27 10:17:55
1083,Home Item 01083,Home,89.23,1783,1,2020-03-30 22:51:34
1084,Books Item 01084,Books,76.43,924,1,2023-04-09 14:38:34
1085,Books Item 01085,Books,14.42,768,1,2022-06-14 10:42:30
1086,Fashion Item 01086,Fashion,35.25,682,1,2025-12-11 09:49:30
1087,Electronics Item 01087,Electronics,653.28,146,1,2020-05-25 21:48:12
1088,Fashion Item 01088,Fashion,275.54,665,1,2020-05-31 01:17:48
1089,Home Item 01089,Home,452.31,498,1,2025-04-05 00:17:23
1090,Electronics Item 01090,Electronics,2332.95,1970,1,2020-08-08 03:02:58
1091,Sports Item 01091,Sports,157.62,237,1,2024-03-14 02:14:36
1092,Home Item 01092,Home,78.26,35,1,2024-08-12 03:34:05
1093,Fashion Item 01093,Fashion,192.05,587,1,2021-01-08 19:49:39
1094,Home Item 01094,Home,69.58,1463,1,2025-08-08 11:12:11
1095,Home Item 01095,Home,139.97,508,1,2022-10-11 18:05:00
1096,Beauty Item 01096,Beauty,74.39,1830,1,2025-10-20 17:25:32
1097,Beauty Item 01097,Beauty,136.38,142,1,2021-07-17 18:41:27
1098,Books Item 01098,Books,20.31,350,1,2025-03-31 10:15:20
1099,Fashion Item 01099,Fashion,199.09,944,1,2021-09-08 01:52:53
1100,Sports Item 01100,Sports,165.39,1026,1,2025-10-30 22:21:35
1101,Books Item 01101,Books,12.27,1880,1,2021-10-21 17:39:25
1102,Fashion Item 01102,Fashion,297.24,1979,1,2021-11-07 10:14:05
1103,Sports Item 01103,Sports,634.68,1714,1,2021-04-06 23:57:14
1104,Grocery Item 01104,Grocery,31.35,45,1,2022-12-12 16:49:46
1105,Grocery Item 01105,Grocery,3.09,619,1,2021-09-01 11:51:58
1106,Home Item 01106,Home,216.00,234,1,2023-02-09 18:01:23
1107,Fashion Item 01107,Fashion,167.22,336,1,2022-03-09 00:46:17
1108,Sports Item 01108,Sports,692.43,605,1,2023-03-11 16:53:00
1109,Electronics Item 01109,Electronics,357.75,453,1,2021-11-18 21:15:36
1110,Electronics Item 01110,Electronics,1412.90,1647,1,2021-09-13 02:20:09
1111,Electronics Item 01111,Electronics,1939.07,1926,1,2022-08-20 23:27:04
1112,Home Item 01112,Home,305.67,1965,1,2022-02-24 09:27:48
1113,Beauty Item 01113,Beauty,45.47,982,1,2022-12-25 11:33:23
1114,Home Item 01114,Home,156.21,1995,1,2023-04-28 10:46:08
1115,Fashion Item 01115,Fashion,92.58,702,1,2024-08-11 03:29:17
1116,Books Item 01116,Books,59.25,0,1,2024-11-28 08:35:49
1117,Electronics Item 01117,Electronics,1167.66,1865,1,2020-07-19 05:53:37
1118,Fashion Item 01118,Fashion,243.59,1084,1,2024-02-13 00:16:12
1119,Beauty Item 01119,Beauty,98.92,1811,1,2023-07-30 01:08:15
1120,Home Item 01120,Home,232.74,1107,1,2022-09-24 09:45:03
1121,Home Item 01121,Home,479.91,797,1,2025-12-04 23:20:39
1122,Electronics Item 01122,Electronics,2334.14,313,1,2024-03-18 23:27:54
1123,Electronics Item 01123,Electronics,2407.04,189,1,2024-06-01 18:44:03
1124,Home Item 01124,Home,334.61,523,1,2025-12-29 06:43:56
1125,Fashion Item 01125,Fashion,252.90,1006,1,2022-05-13 21:13:28
1126,Electronics Item 01126,Electronics,512.74,1472,0,2023-06-01 10:04:18
1127,Home Item 01127,Home,251.17,1919,1,2021-02-11 22:57:49
1128,Home Item 01128,Home,418.15,570,1,2022-10-28 17:03:57
1129,Books Item 01129,Books,7.83,1460,1,2024-02-13 14:52:30
1130,Electronics Item 01130,Electronics,290.30,588,1,2025-11-23 16:02:54
1131,Electronics Item 01131,Electronics,1687.49,1286,1,2025-10-03 20:50:18
1132,Fashion Item 01132,Fashion,20.77,765,1,2021-10-15 05:38:24
1133,Home Item 01133,Home,309.94,872,1,2022-06-24 09:35:21
1134,Books Item 01134,Books,75.21,1399,1,2020-02-20 09:31:15
1135,Home Item 01135,Home,471.68,1099,1,2024-02-11 01:01:43
1136,Home Item 01136,Home,436.63,1236,1,2020-09-27 01:07:21
1137,Home Item 01137,Home,365.35,1867,1,2024-07-06 20:33:04
1138,Electronics Item 01138,Electronics,881.19,370,1,2023-06-15 16:45:21
1139,Fashion Item 01139,Fashion,241.74,591,1,2020-02-19 00:10:21
1140,Sports Item 01140,Sports,192.74,1128,1,2021-04-11 03:36:10
1141,Electronics Item 01141,Electronics,997.21,865,1,2024-08-03 00:24:56
1142,Books Item 01142,Books,53.44,440,1,2022-02-16 14:39:32
1143,Electronics Item 01143,Electronics,1904.13,434,1,2025-09-12 17:56:14
1144,Home Item 01144,Home,215.55,174,1,2025-12-11 18:02:54
1145,Electronics Item 01145,Electronics,2356.12,1306,1,2024-12-24 21:16:23
1146,Home Item 01146,Home,281.86,596,1,2022-09-15 19:02:30
1147,Sports Item 01147,Sports,150.92,1756,1,2025-07-07 23:34:26
1148,Home Item 01148,Home,459.60,481,0,2020-03-08 11:29:22
1149,Sports Item 01149,Sports,275.16,733,1,2022-11-17 13:19:01
1150,Beauty Item 01150,Beauty,42.47,1377,1,2025-04-07 16:22:56
1151,Electronics Item 01151,Electronics,1267.57,88,1,2025-05-28 12:17:46
1152,Beauty Item 01152,Beauty,100.05,708,1,2023-02-22 03:05:24
1153,Electronics Item 01153,Electronics,502.10,1451,1,2020-11-22 09:28:14
1154,Beauty Item 01154,Beauty,15.76,920,1,2020-10-01 09:53:51
1155,Home Item 01155,Home,47.32,880,1,2024-05-12 12:33:09
1156,Books Item 01156,Books,68.80,574,1,2022-09-30 23:30:40
1157,Electronics Item 01157,Electronics,2075.65,1895,1,2022-02-06 19:51:21
1158,Electronics Item 01158,Electronics,986.92,468,1,2024-05-14 11:27:43
1159,Electronics Item 01159,Electronics,1297.97,1063,1,2024-03-04 10:37:58
1160,Grocery Item 01160,Grocery,4.90,970,1,2022-06-12 16:27:40
1161,Electronics Item 01161,Electronics,449.18,959,1,2022-10-02 03:18:33
1162,Beauty Item 01162,Beauty,180.81,225,1,2023-06-11 20:52:32
1163,Home Item 01163,Home,206.73,1392,1,2023-03-30 08:15:05
1164,Electronics Item 01164,Electronics,1837.45,1930,1,2024-03-04 21:06:46
1165,Home Item 01165,Home,393.45,913,1,2024-10-13 04:03:10
1166,Books Item 01166,Books,65.60,1698,1,2024-02-24 01:56:32
1167,Electronics Item 01167,Electronics,2474.62,1350,1,2021-11-23 03:44:09
1168,Beauty Item 01168,Beauty,101.86,518,1,2024-03-11 14:04:28
1169,Fashion Item 01169,Fashion,41.14,29,1,2021-02-16 13:01:43
1170,Electronics Item 01170,Electronics,1283.30,1276,1,2021-03-08 16:50:19
1171,Fashion Item 01171,Fashion,188.96,905,1,2021-02-11 13:58:56
1172,Electronics Item 01172,Electronics,1738.18,566,1,2023-07-03 17:43:11
1173,Home Item 01173,Home,54.35,1661,0,2021-09-13 19:19:48
1174,Grocery Item 01174,Grocery,99.79,15,1,2020-11-29 01:02:28
1175,Electronics Item 01175,Electronics,1503.64,1347,1,2024-08-15 22:21:07
1176,Fashion Item 01176,Fashion,183.68,52,1,2022-09-15 20:45:23
1177,Books Item 01177,Books,62.52,28,1,2020-02-06 06:40:12
1178,Fashion Item 01178,Fashion,93.98,152,1,2022-09-05 04:44:53
1179,Electronics Item 01179,Electronics,2222.38,1328,1,2021-12-22 10:12:13
1180,Grocery Item 01180,Grocery,72.89,1516,1,2024-07-23 11:00:00
1181,Fashion Item 01181,Fashion,236.70,1179,1,2020-03-22 14:32:50
1182,Electronics Item 01182,Electronics,666.90,276,1,2024-04-25 02:24:47
1183,Electronics Item 01183,Electronics,701.69,1015,1,2024-09-26 21:26:36
1184,Fashion Item 01184,Fashion,254.74,415,1,2023-05-05 09:17:06
1185,Home Item 01185,Home,32.68,1796,1,2021-10-03 06:55:37
1186,Sports Item 01186,Sports,572.66,317,1,2026-01-02 04:37:40
1187,Electronics Item 01187,Electronics,1359.97,201,1,2022-11-21 05:39:01
1188,Fashion Item 01188,Fashion,294.14,958,1,2021-12-08 15:41:42
1189,Grocery Item 01189,Grocery,67.63,1489,1,2021-09-27 05:00:18
1190,Beauty Item 01190,Beauty,106.58,1132,1,2020-01-18 10:04:23
1191,Books Item 01191,Books,40.23,808,1,2020-08-02 04:28:14
1192,Home Item 01192,Home,389.36,1065,1,2024-09-08 13:38:40
1193,Books Item 01193,Books,58.28,1613,1,2023-02-18 04:09:58
1194,Electronics Item 01194,Electronics,1566.24,1980,1,2024-04-18 09:20:26
1195,Electronics Item 01195,Electronics,2385.15,1513,1,2021-03-17 20:44:39
1196,Beauty Item 01196,Beauty,181.54,1105,1,2021-04-18 08:07:01
1197,Fashion Item 01197,Fashion,206.16,812,0,2025-05-13 08:21:44
1198,Sports Item 01198,Sports,266.37,151,1,2024-04-10 00:18:56
1199,Beauty Item 01199,Beauty,105.85,852,1,2025-12-24 11:30:40
1200,Books Item 01200,Books,47.45,919,1,2025-08-13 06:31:03
1201,Electronics Item 01201,Electronics,2042.04,302,1,2021-09-09 12:57:42
1202,Sports Item 01202,Sports,324.54,559,1,2022-08-01 00:43:07
1203,Home Item 01203,Home,411.44,1918,1,2023-01-03 09:45:32
1204,Home Item 01204,Home,482.92,842,1,2025-06-23 09:00:09
1205,Books Item 01205,Books,53.76,1825,1,2025-05-26 17:57:17
1206,Electronics Item 01206,Electronics,195.15,982,1,2021-01-16 01:51:16
1207,Beauty Item 01207,Beauty,192.73,1222,1,2021-02-05 17:07:18
1208,Fashion Item 01208,Fashion,44.00,1668,1,2023-12-21 19:00:25
1209,Grocery Item 01209,Grocery,12.47,108,1,2021-03-07 10:50:37
1210,Grocery Item 01210,Grocery,47.70,908,1,2025-09-14 10:00:19
1211,Sports Item 01211,Sports,260.84,1849,1,2021-02-16 03:47:32
1212,Home Item 01212,Home,183.75,918,1,2025-01-05 05:41:37
1213,Electronics Item 01213,Electronics,285.50,1206,1,2020-03-11 15:49:32
1214,Home Item 01214,Home,480.01,1228,1,2025-04-12 03:27:23
1215,Beauty Item 01215,Beauty,136.17,1024,1,2022-12-09 22:21:15
1216,Home Item 01216,Home,29.45,540,1,2023-12-11 00:04:25
1217,Home Item 01217,Home,306.61,1510,1,2020-12-13 17:39:25
1218,Fashion Item 01218,Fashion,40.80,1826,1,2020-07-08 14:52:55
1219,Electronics Item 01219,Electronics,2466.42,622,1,2022-09-23 05:24:19
1220,Beauty Item 01220,Beauty,35.34,294,0,2023-02-12 12:48:33
1221,Books Item 01221,Books,36.85,542,1,2020-10-14 04:42:32
1222,Sports Item 01222,Sports,232.38,418,1,2023-05-08 09:09:13
1223,Books Item 01223,Books,26.01,1394,1,2021-05-09 04:54:07
1224,Home Item 01224,Home,280.57,499,1,2021-07-18 00:21:21
1225,Fashion Item 01225,Fashion,47.15,1997,1,2025-03-28 14:05:57
1226,Electronics Item 01226,Electronics,277.55,621,1,2024-09-27 09:19:41
1227,Beauty Item 01227,Beauty,159.82,1977,1,2021-11-19 00:22:37
1228,Fashion Item 01228,Fashion,101.72,1721,1,2021-02-12 09:28:40
1229,Sports Item 01229,Sports,367.97,446,1,2022-01-18 22:06:53
1230,Sports Item 01230,Sports,96.75,1754,1,2024-06-19 11:41:46
1231,Electronics Item 01231,Electronics,86.76,1227,1,2020-09-10 16:34:20
1232,Grocery Item 01232,Grocery,76.30,885,1,2025-06-15 00:50:17
1233,Home Item 01233,Home,199.54,1691,1,2020-07-27 13:38:50
1234,Fashion Item 01234,Fashion,10.12,808,1,2020-03-06 01:28:14
1235,Electronics Item 01235,Electronics,1974.08,205,1,2024-06-23 10:15:27
1236,Electronics Item 01236,Electronics,1057.30,1458,1,2024-05-06 05:38:23
1237,Grocery Item 01237,Grocery,104.60,528,1,2024-06-05 12:48:44
1238,Grocery Item 01238,Grocery,87.14,1636,0,2024-07-29 08:06:21
1239,Electronics Item 01239,Electronics,651.30,1895,1,2025-03-26 23:40:52
1240,Electronics Item 01240,Electronics,746.71,1894,1,2022-06-07 13:10:23
1241,Books Item 01241,Books,52.03,834,1,2021-02-10 01:11:01
1242,Beauty Item 01242,Beauty,52.05,1225,1,2024-07-18 04:40:26
1243,Fashion Item 01243,Fashion,168.15,1483,1,2023-11-10 01:17:03
1244,Books Item 01244,Books,67.72,880,1,2020-06-12 15:00:54
1245,Electronics Item 01245,Electronics,1482.48,660,1,2021-07-26 07:37:07
1246,Books Item 01246,Books,76.90,1521,1,2025-06-25 13:33:52
1247,Sports Item 01247,Sports,517.47,1639,1,2021-04-02 00:03:01
1248,Home Item 01248,Home,248.98,499,1,2023-04-09 21:01:31
1249,Home Item 01249,Home,251.06,1878,1,2023-11-03 22:38:39
1250,Fashion Item 01250,Fashion,286.54,311,1,2025-12-22 05:17:18
1251,Electronics Item 01251,Electronics,237.26,242,1,2024-02-07 04:14:55
1252,Sports Item 01252,Sports,403.75,1018,1,2021-07-19 19:09:53
1253,Fashion Item 01253,Fashion,280.19,80,1,2020-06-12 14:54:12
1254,Home Item 01254,Home,122.32,1219,1,2021-12-03 01:45:39
1255,Electronics Item 01255,Electronics,2381.33,973,1,2024-08-20 02:12:41
1256,Electronics Item 01256,Electronics,673.49,1544,1,2021-01-02 12:32:16
1257,Fashion Item 01257,Fashion,227.62,562,1,2020-10-04 03:04:36
1258,Grocery Item 01258,Grocery,34.12,428,1,2020-08-03 13:51:43
1259,Electronics Item 01259,Electronics,1190.39,1308,1,2020-10-10 08:18:15
1260,Electronics Item 01260,Electronics,2251.18,968,1,2021-05-29 12:06:08
1261,Beauty Item 01261,Beauty,149.92,1537,1,2025-01-27 05:07:46
1262,Books Item 01262,Books,66.51,1496,1,2021-12-16 23:54:06
1263,Home Item 01263,Home,232.13,1820,0,2020-12-06 11:48:55
1264,Electronics Item 01264,Electronics,573.33,1739,0,2025-07-05 15:00:55
1265,Fashion Item 01265,Fashion,21.76,85,0,2025-03-17 07:04:23
1266,Electronics Item 01266,Electronics,454.54,1482,1,2020-04-13 07:29:59
1267,Electronics Item 01267,Electronics,1556.87,1306,1,2023-02-27 16:49:38
1268,Beauty Item 01268,Beauty,23.84,376,1,2022-12-18 08:33:11
1269,Home Item 01269,Home,316.74,362,1,2024-07-15 21:27:57
1270,Grocery Item 01270,Grocery,74.67,1024,1,2020-01-04 20:26:33
1271,Grocery Item 01271,Grocery,27.31,509,1,2024-12-17 15:26:45
1272,Books Item 01272,Books,47.23,1637,1,2024-10-15 00:42:41
1273,Fashion Item 01273,Fashion,60.73,1021,1,2020-06-16 03:53:23
1274,Electronics Item 01274,Electronics,706.67,341,0,2021-05-04 12:17:15
1275,Fashion Item 01275,Fashion,232.62,843,1,2022-12-07 09:08:43
1276,Electronics Item 01276,Electronics,2477.71,1171,1,2024-03-18 13:04:25
1277,Home Item 01277,Home,224.80,859,1,2021-08-01 05:07:02
1278,Books Item 01278,Books,70.02,211,1,2025-07-06 09:24:36
1279,Sports Item 01279,Sports,401.21,240,1,2024-11-25 02:34:30
1280,Electronics Item 01280,Electronics,1871.90,609,1,2022-09-22 23:48:26
1281,Electronics Item 01281,Electronics,657.47,1369,1,2023-03-12 07:47:06
1282,Books Item 01282,Books,56.42,1045,1,2025-09-25 19:57:22
1283,Home Item 01283,Home,381.67,309,1,2020-05-18 03:22:02
1284,Home Item 01284,Home,420.15,1189,1,2020-02-17 11:48:36
1285,Books Item 01285,Books,76.59,1721,1,2020-03-10 08:01:40
1286,Sports Item 01286,Sports,454.64,136,1,2020-01-10 17:09:38
1287,Grocery Item 01287,Grocery,61.40,1118,1,2021-07-09 07:06:31
1288,Fashion Item 01288,Fashion,198.85,233,1,2024-10-25 22:19:23
1289,Books Item 01289,Books,47.95,1148,1,2020-04-14 14:19:03
1290,Sports Item 01290,Sports,587.84,1598,1,2024-02-13 12:39:04
1291,Beauty Item 01291,Beauty,71.68,624,1,2025-04-16 15:51:07
1292,Fashion Item 01292,Fashion,228.21,1768,1,2024-01-01 09:41:29
1293,Home Item 01293,Home,409.62,408,1,2025-02-11 01:51:47
1294,Home Item 01294,Home,342.83,1195,1,2024-05-01 15:45:39
1295,Sports Item 01295,Sports,258.06,1999,1,2024-04-22 05:39:21
1296,Home Item 01296,Home,38.63,1794,1,2020-08-31 12:06:07
1297,Beauty Item 01297,Beauty,28.49,118,1,2020-11-10 00:27:18
1298,Sports Item 01298,Sports,646.13,652,1,2023-12-27 19:32:50
1299,Electronics Item 01299,Electronics,1535.47,1712,1,2022-07-15 03:40:27
1300,Fashion Item 01300,Fashion,151.88,856,1,2021-01-10 02:08:52
1301,Books Item 01301,Books,61.13,251,1,2024-06-04 18:34:50
1302,Electronics Item 01302,Electronics,1271.42,1120,1,2020-02-02 04:53:23
1303,Beauty Item 01303,Beauty,62.75,1731,1,2022-06-02 01:50:18
1304,Home Item 01304,Home,358.72,1850,1,2022-10-02 23:56:54
1305,Grocery Item 01305,Grocery,87.90,1410,1,2020-06-04 15:45:39
1306,Beauty Item 01306,Beauty,19.74,1664,1,2021-12-26 10:42:48
1307,Grocery Item 01307,Grocery,103.31,197,1,2020-07-24 08:01:10
1308,Fashion Item 01308,Fashion,213.49,1106,1,2025-09-28 02:22:42
1309,Fashion Item 01309,Fashion,299.39,1007,1,2020-09-20 09:38:51
1310,Grocery Item 01310,Grocery,113.13,377,1,2021-07-02 02:15:00
1311,Books Item 01311,Books,72.02,1167,1,2022-11-13 02:40:09
1312,Beauty Item 01312,Beauty,54.72,1702,1,2025-12-30 19:18:44
1313,Books Item 01313,Books,61.96,87,1,2021-04-24 16:41:28
1314,Home Item 01314,Home,253.98,228,1,2025-03-22 21:54:34
1315,Sports Item 01315,Sports,490.63,1843,1,2020-07-31 12:19:31
1316,Grocery Item 01316,Grocery,77.44,1627,1,2023-04-13 21:46:33
1317,Fashion Item 01317,Fashion,151.17,416,1,2023-07-06 13:22:50
1318,Electronics Item 01318,Electronics,1710.93,376,1,2023-06-14 04:43:32
1319,Home Item 01319,Home,441.68,582,1,2021-12-18 08:53:11
1320,Grocery Item 01320,Grocery,17.18,837,1,2024-06-28 19:13:37
1321,Fashion Item 01321,Fashion,9.45,115,1,2023-10-22 01:36:05
1322,Beauty Item 01322,Beauty,10.99,389,1,2021-03-08 20:01:26
1323,Beauty Item 01323,Beauty,184.71,285,0,2025-12-02 10:44:36
1324,Electronics Item 01324,Electronics,2041.48,1687,1,2025-10-15 04:26:40
1325,Electronics Item 01325,Electronics,1344.27,282,1,2021-11-21 17:14:49
