OrderID,CustomerID,OrderDate,TotalAmount,Status
3077,11353,2024-05-09 01:46:33,4242.53,Paid
3078,16632,2024-05-07 21:29:58,304.62,Pending
3079,6818,2023-06-17 17:00:34,140.00,Pending
3080,4924,2023-11-06 22:12:16,6031.20,Cancelled
3081,4245,2023-03-14 00:39:37,2178.53,Shipped
3082,817,2025-03-04 14:26:57,1500.22,Pending
3083,13827,2024-11-01 19:59:01,1434.70,Paid
3084,14211,2023-03-05 08:26:06,7949.70,Shipped
3085,224,2022-03-22 20:27:28,944.90,Paid
3086,10020,2022-05-30 20:39:15,3214.68,Paid
3087,19782,2024-03-12 02:59:09,14600.55,Shipped
3088,9504,2025-04-12 07:10:28,4786.27,Paid
3089,8414,2024-12-18 06:00:37,675.02,Pending
3090,16356,2022-02-03 17:35:51,10826.12,Paid
3091,19089,2023-03-08 00:24:09,1143.31,Pending
3092,2902,2022-05-03 15:02:11,1326.21,Paid
3093,17040,2024-06-27 22:44:39,3258.42,Paid
3094,10414,2022-12-26 21:04:28,1294.98,Paid
3095,16799,2022-11-30 23:56:56,3804.71,Shipped
3096,3969,2022-12-24 08:24:20,1788.15,Shipped
3097,4250,2022-06-10 19:22:39,3662.70,Pending
3098,9648,2022-04-27 08:28:50,10049.95,Paid
3099,19770,2022-12-17 07:22:31,5601.75,Shipped
3100,9299,2023-10-07 14:51:12,1585.42,Paid
3101,14169,2023-06-02 01:25:46,3358.33,Shipped
3102,7796,2024-10-05 20:23:20,5382.98,Paid
3103,16498,2023-11-13 19:38:02,170.02,Shipped
3104,15518,2023-07-24 08:40:41,2035.77,Paid
3105,8203,2023-02-08 08:49:18,365.85,Shipped
3106,5202,2024-08-20 18:16:54,184.89,Paid
3107,10147,2024-09-11 18:43:09,9110.77,Shipped
3108,7356,2025-03-28 13:15:22,6917.29,Shipped
3109,17404,2023-01-21 17:58:25,2064.69,Paid
3110,9838,2023-05-26 17:49:44,4556.51,Paid
3111,14170,2024-10-14 19:35:10,1266.50,Cancelled
3112,12700,2023-04-14 19:11:22,11081.85,Pending
3113,11795,2024-10-14 00:08:01,4930.18,Pending
3114,6552,2024-03-15 08:29:18,5429.78,Shipped
3115,8132,2023-02-23 20:35:18,129.08,Pending
3116,17792,2023-12-07 12:13:46,1437.88,Shipped
3117,9145,2022-07-25 08:42:24,2185.84,Paid
3118,14517,2022-07-15 05:02:19,417.79,Shipped
3119,12665,2023-02-02 14:53:21,782.86,Paid
3120,7628,2023-08-03 00:15:32,6902.13,Paid
3121,11164,2023-05-09 05:43:39,5396.87,Paid
3122,12243,2024-07-15 01:14:28,3268.68,Paid
3123,6374,2025-01-19 22:04:24,3186.66,Paid
3124,2533,2022-12-29 20:13:42,4077.02,Cancelled
3125,19110,2022-07-28 02:35:52,4849.44,Paid
3126,6519,2025-04-10 19:19:32,1996.66,Paid
3127,15335,2023-01-04 14:42:35,677.70,Cancelled
3128,17698,2024-02-26 04:05:18,855.32,Pending
3129,12537,2024-12-19 20:04:25,874.40,Paid
3130,909,2024-04-09 18:27:30,103.60,Shipped
3131,3491,2023-12-11 02:11:41,2435.62,Paid
3132,9261,2023-01-05 08:29:02,1210.32,Pending
3133,688,2024-01-21 08:50:12,5867.35,Paid
3134,1070,2022-10-27 02:06:07,15237.32,Paid
3135,432,2022-12-01 07:14:22,107.80,Paid
3136,4488,2024-11-08 12:49:30,9531.60,Pending
3137,15164,2024-01-14 18:05:51,2394.42,Paid
3138,5904,2022-10-11 17:04:51,5902.75,Shipped
3139,4557,2023-05-25 09:13:27,670.92,Paid
3140,5702,2024-02-12 05:20:12,1239.72,Pending
3141,5706,2024-12-10 07:35:09,1911.73,Shipped
3142,15697,2025-02-01 06:07:30,14.64,Paid
3143,2485,2023-06-23 01:21:31,1497.81,Paid
3144,12227,2022-05-24 15:22:08,2378.14,Cancelled
3145,3053,2024-01-19 19:42:16,2097.42,Paid
3146,7895,2022-05-01 16:24:40,1147.18,Paid
3147,12102,2022-08-14 13:12:39,3212.76,Paid
3148,1379,2023-09-02 02:26:44,390.27,Shipped
3149,19965,2024-05-09 16:30:55,7189.52,Paid
3150,2531,2023-02-05 20:03:47,618.87,Shipped
3151,16913,2022-01-04 07:21:23,5698.62,Paid
3152,6970,2024-08-05 21:32:05,1350.94,Paid
3153,9693,2022-03-24 21:22:09,4989.41,Shipped
3154,9915,2022-07-14 11:45:55,387.22,Pending
3155,16351,2024-01-05 21:09:23,1137.72,Paid
3156,11046,2023-12-30 07:37:52,5060.09,Pending
3157,6198,2025-02-19 19:00:22,6365.01,Paid
3158,15209,2025-01-11 03:16:36,496.61,Shipped
3159,13989,2023-11-28 01:30:31,27.88,Paid
3160,8319,2023-07-13 12:32:43,3951.73,Paid
3161,14300,2023-08-01 19:35:04,9493.55,Pending
3162,11695,2022-07-26 15:26:21,3297.54,Pending
3163,16106,2024-07-05 16:32:21,4749.81,Paid
3164,10507,2025-02-05 17:13:29,5772.19,Pending
3165,6970,2023-11-21 18:20:14,812.25,Shipped
3166,13390,2023-11-03 12:15:04,2731.54,Paid
3167,19009,2024-10-09 15:25:35,9107.66,Shipped
3168,5767,2024-12-03 20:02:50,1438.41,Shipped
3169,15828,2024-02-08 08:23:00,1117.67,Shipped
3170,8391,2023-10-18 23:06:53,16.53,Shipped
3171,6119,2023-10-26 00:29:27,1168.15,Pending
3172,7216,2023-10-01 07:00:46,4386.93,Shipped
3173,18982,2023-11-17 05:59:48,825.74,Cancelled
3174,6620,2024-04-25 09:06:45,258.00,Cancelled
3175,10055,2022-02-16 13:38:16,225.96,Shipped
3176,8600,2024-04-06 03:15:57,3059.96,Paid
3177,1408,2025-03-22 10:11:38,274.13,Shipped
3178,502,2024-08-23 15:01:26,5332.88,Paid
3179,6780,2022-12-29 17:34:51,6318.60,Shipped
3180,8924,2022-07-17 06:54:24,1107.06,Shipped
3181,901,2024-12-31 01:13:45,234.45,Pending
3182,8524,2023-12-12 01:50:58,7400.08,Paid
3183,6194,2023-03-15 20:35:43,345.64,Cancelled
3184,13702,2022-01-25 01:24:48,4619.85,Shipped
3185,10713,2022-09-17 01:22:32,1021.53,Shipped
3186,2423,2023-06-20 16:32:46,3710.74,Shipped
3187,1176,2022-02-21 18:09:51,1837.86,Shipped
3188,17749,2023-08-01 04:39:45,242.07,Paid
3189,4296,2023-12-31 11:46:58,2376.03,Paid
3190,15595,2022-11-23 01:05:18,1856.34,Paid
3191,19782,2024-05-31 16:05:13,423.19,Cancelled
3192,15959,2024-09-16 17:33:12,3210.09,Shipped
3193,18688,2022-01-09 09:20:22,479.52,Pending
3194,4113,2024-10-20 07:37:55,1474.54,Pending
3195,6327,2025-04-04 18:16:22,2388.71,Cancelled
3196,4753,2023-05-28 05:46:32,849.20,Pending
3197,17730,2025-02-09 05:58:57,4210.61,Shipped
3198,8678,2024-11-07 07:12:26,8412.32,Paid
3199,17134,2023-06-24 10:45:05,313.81,Paid
3200,9485,2024-11-15 19:03:53,3929.96,Pending
3201,13160,2022-12-14 18:00:48,2662.84,Shipped
3202,14861,2024-04-06 11:53:39,19.62,Cancelled
3203,5319,2025-03-22 18:03:56,1413.74,Shipped
3204,13171,2022-06-17 04:27:07,3863.01,Paid
3205,19714,2023-06-14 09:56:58,1307.98,Paid
3206,7752,2024-11-26 02:03:14,12778.50,Pending
3207,9794,2024-01-26 05:01:56,693.42,Paid
3208,19625,2023-06-25 15:30:04,5040.12,Pending
3209,16115,2022-12-08 05:58:10,1836.90,Paid
3210,14352,2022-11-01 03:50:47,5493.66,Shipped
3211,14429,2024-08-19 01:50:21,802.08,Paid
3212,16732,2022-11-08 23:07:05,111.86,Shipped
3213,8086,2022-12-27 22:13:40,104.58,Paid
3214,18818,2023-05-03 00:45:22,1124.40,Paid
3215,2914,2023-09-23 12:30:50,1845.57,Shipped
3216,3394,2023-10-14 02:00:00,2546.76,Pending
3217,12465,2022-08-08 12:55:57,564.46,Paid
3218,5687,2023-10-23 17:23:15,5004.58,Shipped
3219,2589,2022-11-07 00:28:29,5259.80,Shipped
3220,466,2023-04-11 22:25:18,6284.58,Shipped
3221,19771,2022-09-17 12:56:31,2298.05,Shipped
3222,2439,2023-02-25 08:15:56,1364.19,Shipped
3223,8680,2024-12-07 12:29:33,4894.43,Paid
3224,18890,2022-08-11 10:30:57,3915.50,Shipped
3225,3069,2022-07-05 11:41:59,6728.92,Shipped
3226,11595,2022-07-10 16:03:53,590.36,Shipped
3227,6836,2023-09-19 09:35:13,59.98,Pending
3228,1005,2023-01-13 03:09:02,2691.75,Cancelled
3229,14486,2022-12-17 17:08:33,554.68,Shipped
3230,8443,2025-01-18 08:29:52,1574.59,Paid
3231,8590,2024-09-10 04:28:11,8974.90,Paid
3232,29,2024-11-23 07:39:22,5893.92,Paid
3233,3797,2022-05-13 14:24:22,225.33,Shipped
3234,11266,2024-05-21 06:45:49,2119.65,Paid
3235,14959,2024-11-23 06:01:21,4815.64,Pending
3236,19398,2022-04-23 02:35:38,3694.40,Shipped
3237,5623,2024-05-12 09:01:22,5419.59,Shipped
3238,2664,2023-11-10 01:14:17,3240.33,Shipped
3239,8623,2023-05-13 22:00:18,2314.53,Shipped
3240,17598,2024-05-05 01:09:29,1681.59,Cancelled
3241,15355,2024-06-13 18:25:42,108.94,Paid
3242,19294,2022-02-28 17:11:52,278.57,Shipped
3243,12132,2024-08-05 21:27:48,1556.52,Pending
3244,18274,2022-05-17 11:28:12,2149.04,Paid
3245,8277,2022-02-28 06:48:20,1438.73,Shipped
3246,2256,2022-06-08 18:37:26,3821.95,Shipped
3247,15350,2022-05-04 23:49:51,4818.45,Paid
3248,3318,2022-03-21 15:36:55,4662.24,Pending
3249,8208,2024-06-29 22:20:57,513.18,Shipped
3250,5221,2022-05-16 15:51:21,2957.11,Pending
3251,9766,2024-02-07 21:58:46,2272.03,Shipped
3252,11033,2025-04-11 09:03:19,918.10,Shipped
3253,3948,2022-04-12 13:20:52,2604.67,Pending
3254,2773,2022-12-11 03:39:57,1796.93,Paid
3255,11810,2024-12-07 04:53:48,107.04,Pending
3256,14485,2023-06-03 02:49:16,6038.49,Shipped
3257,4972,2024-03-12 09:01:36,9828.04,Paid
3258,17044,2022-12-01 18:36:54,208.42,Cancelled
3259,5575,2023-05-24 18:13:39,5880.25,Paid
3260,9286,2022-02-28 04:39:27,277.50,Shipped
3261,14934,2023-07-22 16:15:15,329.97,Shipped
3262,3020,2022-03-01 23:18:54,1721.01,Paid
3263,239,2022-08-12 15:49:21,2478.61,Pending
3264,17097,2023-10-23 09:00:45,252.27,Paid
3265,1159,2022-08-03 23:40:36,1237.58,Shipped
3266,13231,2023-04-25 19:57:35,800.47,Pending
3267,11569,2023-11-07 03:45:40,1530.49,Shipped
3268,17576,2023-08-16 03:05:10,6698.04,Shipped
3269,17266,2022-10-04 11:47:14,5360.61,Pending
3270,19836,2022-06-01 10:47:11,194.74,Paid
3271,7576,2023-03-24 21:15:08,3424.59,Paid
3272,8596,2023-10-08 19:18:09,1026.56,Paid
3273,18861,2023-08-06 03:26:27,3.20,Shipped
3274,16002,2023-11-12 22:34:48,1776.51,Pending
3275,4793,2023-03-20 08:01:16,6207.40,Paid
3276,6287,2023-04-07 01:05:25,8491.24,Cancelled
3277,12113,2022-09-20 01:12:46,357.55,Shipped
3278,1178,2023-10-08 19:01:24,88.90,Shipped
3279,111,2023-09-09 10:45:47,6861.11,Paid
3280,4622,2022-01-01 03:01:22,1155.95,Shipped
3281,12537,2024-12-31 21:53:37,3185.14,Shipped
3282,9118,2023-04-04 16:53:09,5356.44,Shipped
3283,10441,2024-07-07 12:09:29,3510.38,Shipped
3284,15290,2025-01-16 13:47:13,863.35,Paid
3285,3976,2024-09-09 07:29:16,760.87,Pending
3286,5298,2024-08-15 05:43:23,3504.22,Paid
3287,9612,2024-12-16 11:18:48,9267.31,Paid
3288,16186,2024-02-16 11:02:36,742.23,Cancelled
3289,5508,2024-03-28 16:40:56,3334.16,Cancelled
3290,8748,2022-12-29 09:58:18,180.72,Paid
3291,11633,2023-03-23 18:54:55,6141.57,Paid
3292,3638,2023-05-29 22:11:31,2553.67,Shipped
3293,9034,2024-03-17 16:03:09,7468.93,Pending
3294,18542,2024-04-08 16:36:56,14732.14,Paid
3295,17284,2023-02-26 04:18:09,3464.44,Shipped
3296,12160,2022-01-04 19:49:11,5045.98,Pending
3297,9661,2022-01-11 15:14:01,1753.12,Cancelled
3298,17224,2024-08-01 08:02:23,752.76,Pending
3299,13685,2024-11-06 19:51:05,324.16,Pending
3300,14393,2023-03-05 01:56:21,576.02,Paid
3301,6330,2025-04-01 04:56:40,13755.40,Pending
3302,1627,2024-04-16 18:56:15,108.30,Shipped
3303,18275,2023-11-27 04:33:54,889.92,Paid
3304,11927,2024-06-03 17:39:58,1083.28,Paid
3305,10991,2024-02-24 20:17:37,4775.66,Paid
3306,3253,2023-10-18 03:50:04,7621.75,Paid
3307,16739,2022-06-30 07:00:27,2750.25,Paid
3308,13934,2022-12-16 08:30:37,204.12,Paid
3309,7963,2024-02-16 23:27:52,1545.61,Pending
3310,8906,2024-11-06 12:17:09,2045.06,Shipped
3311,2517,2023-07-09 07:33:36,3386.68,Cancelled
3312,11955,2022-04-26 14:01:03,6676.10,Paid
3313,15910,2022-09-24 07:42:20,554.62,Paid
3314,14392,2023-02-11 15:55:11,2036.38,Paid
3315,2859,2023-06-17 16:21:10,992.32,Pending
3316,14428,2022-10-17 05:16:52,6565.96,Shipped
3317,3712,2023-04-25 10:56:33,362.04,Shipped
3318,14098,2024-11-21 03:59:07,53.56,Shipped
3319,15095,2024-04-28 09:56:55,357.06,Paid
3320,4652,2022-06-05 03:49:05,1178.61,Paid
3321,2637,2023-12-22 15:43:19,145.32,Shipped
3322,14622,2022-10-24 07:57:00,2347.98,Paid
3323,14272,2023-10-02 01:36:10,871.27,Shipped
3324,5692,2024-08-13 04:09:33,402.06,Shipped
3325,6286,2025-04-01 09:33:42,146.84,Shipped
3326,5907,2022-10-20 21:13:00,1293.26,Pending
3327,17299,2025-04-04 18:57:04,602.08,Paid
3328,7851,2025-03-28 20:41:14,1221.86,Shipped
3329,8046,2022-08-31 13:09:23,2469.68,Paid
3330,14353,2023-02-22 20:33:06,514.61,Cancelled
3331,5640,2024-07-17 22:02:05,93.72,Paid
3332,17125,2024-10-12 14:10:44,2107.18,Paid
3333,16819,2024-06-09 08:07:28,3280.22,Shipped
3334,8302,2022-11-12 21:43:27,701.40,Shipped
3335,17212,2022-12-05 08:09:59,10965.25,Paid
3336,8129,2025-01-18 22:47:58,9049.93,Cancelled
3337,13073,2022-06-26 18:58:29,376.43,Shipped
3338,13151,2023-04-14 00:57:06,10574.01,Paid
3339,12968,2023-08-07 18:00:19,3665.98,Shipped
3340,12784,2024-03-04 07:46:55,1208.78,Pending
3341,9295,2024-12-31 03:08:21,2116.24,Paid
3342,19481,2025-01-10 06:20:28,2136.04,Paid
3343,2848,2022-12-13 01:11:05,2072.18,Paid
3344,12658,2023-10-30 10:48:50,1408.07,Paid
3345,16399,2024-10-31 12:28:17,3758.86,Paid
3346,16303,2022-05-18 21:17:12,833.72,Pending
3347,4689,2025-01-09 06:00:42,1482.42,Paid
3348,1399,2025-04-11 03:26:08,6820.18,Paid
3349,16347,2023-02-11 23:51:54,967.88,Shipped
3350,11021,2023-03-23 15:08:43,5337.56,Shipped
3351,15425,2024-04-16 07:19:56,2241.06,Paid
3352,7823,2023-03-29 07:47:25,3930.83,Paid
3353,2559,2022-05-13 01:59:56,4239.79,Paid
3354,5907,2022-12-21 14:25:06,519.60,Paid
3355,7249,2022-04-11 01:10:47,1779.65,Paid
3356,2582,2024-05-17 12:10:07,1338.39,Paid
3357,4687,2023-09-16 00:22:43,4501.10,Cancelled
3358,2230,2024-03-20 22:14:00,8553.57,Paid
3359,8657,2022-09-18 03:27:52,7453.02,Paid
3360,18509,2022-11-06 03:48:40,15050.12,Paid
3361,9134,2023-05-08 02:40:36,3403.85,Paid
3362,5179,2024-05-28 02:20:30,4183.06,Pending
3363,5288,2023-06-04 17:03:24,3913.08,Shipped
3364,11415,2025-01-20 09:27:26,2295.68,Paid
3365,19484,2023-12-20 17:58:41,1436.03,Pending
3366,18916,2023-12-06 11:23:02,2625.38,Paid
3367,14329,2024-01-29 13:41:00,6124.86,Paid
3368,1660,2024-12-19 00:26:55,4439.16,Paid
3369,5478,2022-09-23 03:14:17,2812.12,Paid
3370,312,2025-02-27 09:59:37,5063.37,Pending
3371,17492,2022-02-09 13:12:26,2692.44,Paid
3372,18770,2023-02-10 07:55:37,1762.77,Shipped
3373,13275,2024-07-09 12:47:09,437.91,Paid
3374,8972,2024-10-05 20:05:29,619.99,Cancelled
3375,2912,2024-08-06 07:22:28,515.12,Paid
3376,8857,2023-12-13 11:09:43,5885.63,Shipped
3377,7430,2023-10-28 15:06:38,208.59,Shipped
3378,7403,2024-09-09 13:03:12,13.61,Paid
3379,3165,2023-06-27 14:51:29,2235.98,Shipped
3380,1715,2023-11-13 15:38:34,85.14,Shipped
3381,11110,2024-12-05 17:21:32,791.64,Paid
3382,16274,2025-02-14 01:46:09,98.59,Pending
3383,15752,2024-01-30 07:29:49,4396.74,Paid
3384,12371,2022-01-11 09:08:21,314.81,Paid
3385,11450,2025-03-25 13:28:45,4600.54,Paid
3386,15863,2024-11-28 23:03:58,1283.13,Shipped
3387,3282,2022-01-13 23:59:12,137.74,Paid
3388,10367,2024-10-12 11:20:37,2968.89,Paid
3389,9962,2023-06-25 03:08:19,256.65,Paid
3390,16993,2022-04-28 07:55:55,5803.97,Paid
3391,2404,2022-01-27 23:17:57,2064.74,Paid
3392,967,2024-04-11 06:19:03,870.10,Paid
3393,1594,2023-05-28 02:19:14,6880.64,Paid
3394,15075,2024-05-31 12:50:24,654.93,Shipped
3395,10021,2023-01-03 17:06:49,4366.86,Pending
3396,4477,2023-01-22 22:52:40,12455.04,Pending
3397,9271,2023-03-07 14:21:49,2999.11,Pending
3398,12832,2024-01-24 11:54:35,8948.46,Pending
3399,10967,2022-08-20 05:37:16,2140.35,Shipped
3400,15270,2022-12-09 04:45:58,1606.51,Cancelled
3401,15718,2022-07-03 05:58:12,1533.36,Cancelled
3402,11445,2023-09-06 03:37:38,3068.11,Paid
3403,15254,2024-09-08 05:41:23,1832.84,Pending
3404,11609,2024-03-04 12:11:54,2864.43,Paid
3405,7098,2023-07-23 15:36:27,2106.14,Paid
3406,18810,2022-05-27 21:27:53,435.13,Paid
3407,14672,2022-11-20 14:46:56,142.00,Shipped
3408,12878,2023-01-10 06:32:25,3074.33,Pending
3409,9751,2024-01-15 01:30:44,2335.02,Pending
3410,11880,2022-11-03 11:47:12,716.58,Paid
3411,7505,2024-06-21 18:13:37,2033.39,Shipped
3412,7530,2023-11-22 03:34:12,13136.34,Paid
3413,13424,2023-06-07 15:25:31,8487.13,Paid
3414,14496,2023-03-03 03:14:17,895.23,Paid
3415,2597,2022-07-11 21:14:04,3277.02,Shipped
3416,9838,2024-05-13 20:37:42,879.03,Shipped
3417,5947,2024-10-11 22:17:20,4289.19,Shipped
3418,6098,2024-05-03 04:53:05,753.74,Pending
3419,5363,2023-05-21 15:58:18,4067.42,Paid
3420,14861,2023-12-03 11:04:41,44.67,Paid
3421,10059,2022-08-30 11:28:23,7261.14,Shipped
3422,19554,2022-10-26 21:13:00,951.72,Shipped
3423,17734,2022-05-05 19:32:02,4295.41,Shipped
3424,11988,2025-02-13 08:37:17,9241.33,Paid
3425,19815,2022-04-23 00:36:08,667.40,Shipped
3426,13972,2022-04-18 17:00:42,1633.51,Paid
3427,16741,2022-05-07 20:18:35,2031.53,Paid
3428,7895,2023-12-04 17:43:13,27.74,Shipped
3429,16959,2023-08-03 12:56:13,4377.04,Paid
3430,434,2022-02-01 14:43:05,1340.55,Shipped
3431,727,2024-10-03 01:41:11,6120.08,Pending
3432,13501,2024-11-13 19:29:08,2819.22,Paid
3433,6240,2022-05-26 08:41:54,4445.78,Paid
3434,16697,2024-10-31 23:38:02,2141.01,Shipped
3435,9672,2024-08-26 18:23:32,934.29,Paid
3436,2354,2024-07-07 11:43:45,595.53,Shipped
3437,7180,2023-06-16 09:08:21,1620.59,Pending
3438,5352,2022-01-04 15:31:22,1480.64,Pending
3439,13976,2023-02-15 17:12:52,7164.41,Paid
3440,18624,2023-01-28 04:23:05,267.48,Cancelled
3441,10338,2024-04-26 06:57:59,1889.68,Shipped
3442,1786,2023-02-20 13:37:15,1829.30,Shipped
3443,2363,2022-07-08 15:48:06,756.26,Paid
3444,6260,2024-08-20 04:10:33,4693.49,Pending
3445,14111,2023-03-13 03:03:30,2035.55,Paid
3446,15619,2023-06-17 17:17:00,8640.15,Paid
3447,13301,2022-08-31 01:46:21,991.38,Paid
3448,2230,2023-07-15 02:26:30,2537.96,Paid
3449,15150,2022-02-03 05:45:14,5369.52,Shipped
3450,15555,2023-09-22 09:59:07,2138.68,Pending
3451,316,2023-07-05 13:55:38,11.82,Shipped
3452,19862,2022-11-06 18:40:56,1196.68,Paid
3453,7790,2022-10-16 22:44:56,3434.14,Cancelled
3454,1140,2023-10-07 12:20:32,12707.99,Paid
3455,7788,2024-12-07 16:51:49,2197.00,Pending
3456,6101,2024-07-07 10:38:15,4903.76,Paid
3457,6405,2025-01-19 23:21:55,8207.11,Paid
3458,9448,2024-03-15 14:03:28,2095.98,Paid
3459,8891,2025-04-05 10:57:20,2836.09,Shipped
3460,2976,2024-12-09 12:52:58,1257.27,Shipped
3461,8622,2022-08-30 02:56:13,967.65,Pending
3462,7873,2023-08-10 01:58:27,1502.94,Pending
3463,3954,2024-04-01 22:03:39,4001.48,Cancelled
3464,18807,2024-10-01 06:00:17,4352.81,Shipped
3465,18783,2024-09-07 20:48:03,3135.10,Paid
3466,1036,2023-10-20 12:27:49,469.38,Paid
3467,8176,2022-11-09 00:52:24,1584.38,Paid
3468,13949,2025-03-02 19:31:36,521.85,Pending
3469,15838,2024-07-05 04:33:39,1609.85,Paid
3470,15629,2022-04-13 08:38:43,2242.41,Pending
3471,103,2022-12-31 04:17:15,7166.13,Pending
3472,9611,2025-01-03 02:44:50,1959.52,Paid
3473,11844,2024-05-09 15:14:25,8958.69,Paid
3474,8558,2022-09-11 11:08:03,5692.31,Shipped
3475,9156,2022-04-18 20:40:39,4805.41,Paid
3476,9421,2022-07-23 00:14:04,8351.94,Pending
3477,5479,2023-03-23 06:45:47,639.39,Paid
3478,1996,2023-02-04 14:17:54,1396.87,Shipped
3479,264,2023-05-30 14:27:58,11093.47,Shipped
3480,18144,2023-02-22 23:52:51,963.70,Paid
3481,6836,2023-04-12 22:48:56,2700.39,Shipped
3482,15337,2024-12-11 17:33:31,5433.15,Paid
3483,8085,2023-07-23 15:47:10,1639.71,Pending
3484,15127,2025-03-18 23:49:12,1894.16,Cancelled
3485,5755,2024-02-13 20:58:26,5266.09,Paid
3486,2299,2024-04-06 02:05:34,4092.32,Pending
3487,16576,2023-07-03 23:18:04,1463.23,Paid
3488,12428,2022-10-19 22:17:41,1645.74,Cancelled
3489,8226,2024-11-16 12:00:18,2986.20,Paid
3490,6158,2023-03-19 01:54:45,8644.96,Paid
3491,2886,2022-10-18 23:31:24,1354.35,Paid
3492,11479,2023-11-27 09:17:15,3683.72,Paid
3493,16721,2024-11-26 01:58:27,83.81,Paid
3494,6380,2023-12-11 23:44:23,8593.95,Shipped
3495,17263,2022-06-14 16:38:13,5128.48,Shipped
3496,12121,2023-01-07 03:31:10,1055.48,Paid
3497,16282,2024-12-20 01:44:30,6130.65,Paid
3498,3328,2022-06-17 16:33:30,83.96,Paid
3499,4713,2024-06-21 18:18:23,883.92,Pending
3500,19574,2024-04-14 02:26:40,289.40,Paid
3501,4215,2022-06-06 20:56:20,351.46,Shipped
3502,16894,2023-01-09 15:40:07,386.01,Paid
3503,10440,2025-03-17 21:31:25,100.40,Cancelled
3504,426,2024-04-20 20:05:13,2522.33,Paid
3505,14930,2023-09-12 02:45:34,181.10,Paid
3506,15393,2022-11-02 08:15:18,2671.93,Paid
3507,6747,2025-04-01 00:33:40,1786.59,Shipped
3508,12484,2022-04-30 23:15:53,270.30,Pending
3509,4720,2022-12-06 12:17:03,5911.10,Cancelled
3510,4641,2024-01-09 08:39:37,1346.52,Cancelled
3511,14166,2023-07-30 11:52:31,1439.01,Paid
3512,5479,2024-02-21 17:04:46,7737.14,Cancelled
3513,2923,2024-01-25 14:52:34,2053.95,Shipped
3514,9201,2023-07-20 11:16:16,805.48,Paid
3515,10866,2023-07-26 10:16:52,2264.91,Paid
3516,14425,2024-07-03 09:00:05,3871.89,Pending
3517,6229,2024-08-15 20:41:55,598.46,Shipped
3518,9704,2023-09-19 12:30:52,8821.85,Cancelled
3519,8765,2022-03-21 01:09:27,1393.05,Cancelled
3520,7066,2023-08-03 07:05:13,323.10,Shipped
3521,12858,2023-10-21 14:47:15,1071.12,Cancelled
3522,4084,2022-06-21 10:49:04,183.60,Cancelled
3523,11307,2022-05-25 23:46:35,7731.19,Cancelled
3524,8683,2023-10-12 06:46:21,1035.64,Shipped
3525,5828,2025-03-19 21:18:44,14172.09,Paid
3526,5489,2023-10-20 03:16:28,1486.04,Paid
3527,53,2023-03-28 14:10:13,309.80,Cancelled
3528,3989,2024-07-25 04:39:26,1166.95,Shipped
3529,8623,2025-04-02 04:56:25,3653.92,Pending
3530,19010,2022-09-03 00:55:57,1408.78,Shipped
3531,16578,2025-04-02 22:00:02,145.14,Shipped
3532,6163,2023-11-10 20:44:44,151.26,Shipped
3533,10618,2023-09-21 01:02:10,5276.37,Paid
3534,18002,2022-02-13 12:15:56,3794.82,Paid
3535,15639,2023-07-24 17:37:52,242.04,Pending
3536,18265,2024-02-20 00:37:24,2774.71,Pending
3537,1800,2023-11-28 06:40:47,3160.95,Cancelled
3538,12522,2023-09-08 14:19:34,4202.38,Paid
3539,11158,2024-10-02 03:17:40,1811.76,Pending
3540,710,2023-12-04 15:05:38,832.16,Shipped
3541,6770,2025-01-10 14:44:36,242.22,Shipped
3542,3288,2022-04-10 16:01:48,1005.75,Cancelled
3543,13418,2024-02-26 14:00:58,1797.14,Pending
3544,6483,2023-04-05 05:41:18,122.88,Pending
3545,8513,2024-05-22 06:25:15,3382.64,Paid
3546,5264,2023-10-11 23:21:05,6944.64,Shipped
3547,1429,2022-12-14 01:20:23,208.11,Shipped
3548,824,2023-10-21 12:01:20,492.14,Paid
3549,9782,2022-10-16 12:54:19,4989.82,Paid
3550,3864,2022-08-28 13:32:18,6831.56,Cancelled
3551,4502,2023-12-21 17:19:53,9275.20,Paid
3552,8701,2024-12-11 11:47:22,661.02,Paid
3553,12341,2023-09-14 04:50:17,1701.92,Paid
3554,14934,2022-01-06 05:06:45,211.58,Paid
3555,12314,2023-01-02 13:29:39,1977.03,Pending
3556,12803,2022-06-03 14:44:28,726.88,Paid
3557,7800,2023-09-04 06:50:15,6992.91,Paid
3558,11395,2024-05-07 15:20:16,523.68,Shipped
3559,5793,2023-04-27 16:22:02,4986.38,Paid
3560,18285,2025-03-25 12:48:18,1269.77,Paid
3561,5652,2023-04-23 02:36:41,2711.35,Cancelled
3562,6732,2024-07-10 03:13:58,1690.76,Paid
3563,13833,2022-06-13 14:39:03,10045.44,Cancelled
3564,15988,2023-05-05 21:11:11,1600.68,Pending
3565,18273,2025-04-13 15:37:28,9870.16,Pending
3566,19626,2023-09-28 17:31:44,10437.83,Paid
3567,15894,2022-10-13 11:03:03,1614.31,Cancelled
3568,16157,2022-09-26 23:46:12,7611.93,Shipped
3569,12236,2024-02-29 11:27:07,1794.42,Shipped
3570,12290,2022-02-19 09:01:40,22.58,Paid
3571,8077,2022-03-07 09:51:34,7012.20,Paid
3572,4620,2022-03-05 07:59:49,767.32,Shipped
